Date Day Date2 T.Max Smx T.Min Smn Rain Srn Evap Sev Radn Ssl VP Svp RHmaxT RHminT FAO56
20100207 3691.0 07-02-2010 NULL NULL NULL NULL 0.2 NULL 0.38596491228070173 NULL NULL NULL NULL NULL NULL NULL NULL
20100208 3692.0 08-02-2010 NULL NULL NULL NULL 5.8 NULL 0.38245614035087716 NULL NULL NULL NULL NULL NULL NULL NULL
20100209 3693.0 09-02-2010 NULL NULL NULL NULL 0.0 NULL 0.37894736842105264 NULL NULL NULL NULL NULL NULL NULL NULL
20100210 3694.0 10-02-2010 NULL NULL NULL NULL 20.2 NULL 0.37543859649122807 NULL NULL NULL NULL NULL NULL NULL NULL
20100211 3695.0 11-02-2010 NULL NULL NULL NULL 0.0 NULL 0.3719298245614035 NULL NULL NULL NULL NULL NULL NULL NULL
20100212 3696.0 12-02-2010 NULL NULL NULL NULL 18.4 NULL 0.368421052631579 NULL NULL NULL NULL NULL NULL NULL NULL
20100213 3697.0 13-02-2010 NULL NULL NULL NULL 0.4 NULL 0.3649122807017544 NULL NULL NULL NULL NULL NULL NULL NULL
20100214 3698.0 14-02-2010 NULL NULL NULL NULL 11.6 NULL 0.36140350877192984 NULL NULL NULL NULL NULL NULL NULL NULL
20100215 3699.0 15-02-2010 NULL NULL NULL NULL 41.4 NULL 0.35789473684210527 NULL NULL NULL NULL NULL NULL NULL NULL
20100216 3700.0 16-02-2010 NULL NULL NULL NULL 10.2 NULL 0.3543859649122807 NULL NULL NULL NULL NULL NULL NULL NULL
20100217 3701.0 17-02-2010 NULL NULL NULL NULL 3.6 NULL 0.3508771929824561 NULL NULL NULL NULL NULL NULL NULL NULL
20100218 3702.0 18-02-2010 NULL NULL NULL NULL 6.4 NULL 0.3473684210526316 NULL NULL NULL NULL NULL NULL NULL NULL
20100219 3703.0 19-02-2010 NULL NULL NULL NULL 0.2 NULL 0.34385964912280703 NULL NULL NULL NULL NULL NULL NULL NULL
20100220 3704.0 20-02-2010 NULL NULL NULL NULL 10.0 NULL 0.34035087719298246 NULL NULL NULL NULL NULL NULL NULL NULL
20100221 3705.0 21-02-2010 NULL NULL NULL NULL 20.4 NULL 0.3368421052631579 NULL NULL NULL NULL NULL NULL NULL NULL
20100222 3706.0 22-02-2010 NULL NULL NULL NULL 0.2 NULL 0.3333333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20100223 3707.0 23-02-2010 NULL NULL NULL NULL 3.2 NULL 0.3298245614035088 NULL NULL NULL NULL NULL NULL NULL NULL
20100224 3708.0 24-02-2010 NULL NULL NULL NULL 0.0 NULL 0.3263157894736842 NULL NULL NULL NULL NULL NULL NULL NULL
20100225 3709.0 25-02-2010 NULL NULL NULL NULL 1.6 NULL 0.32280701754385965 NULL NULL NULL NULL NULL NULL NULL NULL
20100226 3710.0 26-02-2010 NULL NULL NULL NULL 12.2 NULL 0.3192982456140351 NULL NULL NULL NULL NULL NULL NULL NULL
20100227 3711.0 27-02-2010 NULL NULL NULL NULL 0.6 NULL 0.3157894736842105 NULL NULL NULL NULL NULL NULL NULL NULL
20100228 3712.0 28-02-2010 NULL NULL NULL NULL 10.8 NULL 0.312280701754386 NULL NULL NULL NULL NULL NULL NULL NULL
20100301 3713.0 01-03-2010 NULL NULL NULL NULL 0.0 NULL 0.3087719298245614 NULL NULL NULL NULL NULL NULL NULL NULL
20100302 3714.0 02-03-2010 NULL NULL NULL NULL 0.8 NULL 0.30526315789473685 NULL NULL NULL NULL NULL NULL NULL NULL
20100303 3715.0 03-03-2010 NULL NULL NULL NULL 13.0 NULL 0.3017543859649123 NULL NULL NULL NULL NULL NULL NULL NULL
20100304 3716.0 04-03-2010 NULL NULL NULL NULL 0.0 NULL 0.2982456140350877 NULL NULL NULL NULL NULL NULL NULL NULL
20100305 3717.0 05-03-2010 NULL NULL NULL NULL 2.6 NULL 0.2947368421052632 NULL NULL NULL NULL NULL NULL NULL NULL
20100306 3718.0 06-03-2010 NULL NULL NULL NULL 4.4 NULL 0.2912280701754386 NULL NULL NULL NULL NULL NULL NULL NULL
20100307 3719.0 07-03-2010 NULL NULL NULL NULL 2.6 NULL 0.28771929824561404 NULL NULL NULL NULL NULL NULL NULL NULL
20100308 3720.0 08-03-2010 NULL NULL NULL NULL 18.2 NULL 0.28421052631578947 NULL NULL NULL NULL NULL NULL NULL NULL
20100309 3721.0 09-03-2010 NULL NULL NULL NULL 0.2 NULL 0.2807017543859649 NULL NULL NULL NULL NULL NULL NULL NULL
20100310 3722.0 10-03-2010 NULL NULL NULL NULL 0.2 NULL 0.2771929824561404 NULL NULL NULL NULL NULL NULL NULL NULL
20100311 3723.0 11-03-2010 NULL NULL NULL NULL 0.2 NULL 0.2736842105263158 NULL NULL NULL NULL NULL NULL NULL NULL
20100312 3724.0 12-03-2010 NULL NULL NULL NULL 0.2 NULL 0.27017543859649124 NULL NULL NULL NULL NULL NULL NULL NULL
20100313 3725.0 13-03-2010 NULL NULL NULL NULL 0.0 NULL 0.26666666666666666 NULL NULL NULL NULL NULL NULL NULL NULL
20100314 3726.0 14-03-2010 NULL NULL NULL NULL 0.0 NULL 0.26315789473684215 NULL NULL NULL NULL NULL NULL NULL NULL
20100315 3727.0 15-03-2010 NULL NULL NULL NULL 0.0 NULL 0.2596491228070176 NULL NULL NULL NULL NULL NULL NULL NULL
20100316 3728.0 16-03-2010 NULL NULL NULL NULL 0.0 NULL 0.256140350877193 NULL NULL NULL NULL NULL NULL NULL NULL
20100317 3729.0 17-03-2010 NULL NULL NULL NULL 0.0 NULL 0.25263157894736843 NULL NULL NULL NULL NULL NULL NULL NULL
20100318 3730.0 18-03-2010 NULL NULL NULL NULL 0.0 NULL 0.24912280701754386 NULL NULL NULL NULL NULL NULL NULL NULL
20100319 3731.0 19-03-2010 NULL NULL NULL NULL 0.4 NULL 0.24561403508771934 NULL NULL NULL NULL NULL NULL NULL NULL
20100320 3732.0 20-03-2010 NULL NULL NULL NULL 0.2 NULL 0.24210526315789477 NULL NULL NULL NULL NULL NULL NULL NULL
20100321 3733.0 21-03-2010 NULL NULL NULL NULL 0.2 NULL 0.2385964912280702 NULL NULL NULL NULL NULL NULL NULL NULL
20100322 3734.0 22-03-2010 NULL NULL NULL NULL 0.0 NULL 0.23508771929824562 NULL NULL NULL NULL NULL NULL NULL NULL
20100323 3735.0 23-03-2010 NULL NULL NULL NULL 0.0 NULL 0.23157894736842105 NULL NULL NULL NULL NULL NULL NULL NULL
20100324 3736.0 24-03-2010 NULL NULL NULL NULL 0.2 NULL 0.22807017543859653 NULL NULL NULL NULL NULL NULL NULL NULL
20100325 3737.0 25-03-2010 NULL NULL NULL NULL 3.6 NULL 0.22456140350877196 NULL NULL NULL NULL NULL NULL NULL NULL
20100326 3738.0 26-03-2010 NULL NULL NULL NULL 0.2 NULL 0.2210526315789474 NULL NULL NULL NULL NULL NULL NULL NULL
20100327 3739.0 27-03-2010 NULL NULL NULL NULL 0.0 NULL 0.21754385964912282 NULL NULL NULL NULL NULL NULL NULL NULL
20100328 3740.0 28-03-2010 NULL NULL NULL NULL 0.0 NULL 0.21403508771929824 NULL NULL NULL NULL NULL NULL NULL NULL
20100329 3741.0 29-03-2010 NULL NULL NULL NULL 7.4 NULL 0.21052631578947373 NULL NULL NULL NULL NULL NULL NULL NULL
20100330 3742.0 30-03-2010 NULL NULL NULL NULL 0.0 NULL 0.20701754385964916 NULL NULL NULL NULL NULL NULL NULL NULL
20100331 3743.0 31-03-2010 NULL NULL NULL NULL 0.0 NULL 0.20350877192982458 NULL NULL NULL NULL NULL NULL NULL NULL
20100401 3744.0 01-04-2010 NULL NULL NULL NULL 0.0 NULL 0.2 NULL NULL NULL NULL NULL NULL NULL NULL
20100402 3745.0 02-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100403 3746.0 03-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100404 3747.0 04-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100405 3748.0 05-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100406 3749.0 06-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100407 3750.0 07-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100408 3751.0 08-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100409 3752.0 09-04-2010 NULL NULL NULL NULL 0.2 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100410 3753.0 10-04-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100411 3754.0 11-04-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100412 3755.0 12-04-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100413 3756.0 13-04-2010 NULL NULL NULL NULL 0.4 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100414 3757.0 14-04-2010 NULL NULL NULL NULL 8.4 NULL 0.6428571428571428 NULL NULL NULL NULL NULL NULL NULL NULL
20100415 3758.0 15-04-2010 NULL NULL NULL NULL 6.6 NULL 0.5857142857142856 NULL NULL NULL NULL NULL NULL NULL NULL
20100416 3759.0 16-04-2010 NULL NULL NULL NULL 41.8 NULL 0.5285714285714285 NULL NULL NULL NULL NULL NULL NULL NULL
20100417 3760.0 17-04-2010 NULL NULL NULL NULL 4.8 NULL 0.4714285714285714 NULL NULL NULL NULL NULL NULL NULL NULL
20100418 3761.0 18-04-2010 NULL NULL NULL NULL 10.6 NULL 0.41428571428571426 NULL NULL NULL NULL NULL NULL NULL NULL
20100419 3762.0 19-04-2010 NULL NULL NULL NULL 1.8 NULL 0.3571428571428571 NULL NULL NULL NULL NULL NULL NULL NULL
20100420 3763.0 20-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100421 3764.0 21-04-2010 NULL NULL NULL NULL 0.2 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100422 3765.0 22-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100423 3766.0 23-04-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100424 3767.0 24-04-2010 NULL NULL NULL NULL 0.2 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100425 3768.0 25-04-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100426 3769.0 26-04-2010 NULL NULL NULL NULL 0.2 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100427 3770.0 27-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100428 3771.0 28-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100429 3772.0 29-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100430 3773.0 30-04-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100501 3774.0 01-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100502 3775.0 02-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100503 3776.0 03-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100504 3777.0 04-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100505 3778.0 05-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100506 3779.0 06-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100507 3780.0 07-05-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100508 3781.0 08-05-2010 NULL NULL NULL NULL 4.6 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100509 3782.0 09-05-2010 NULL NULL NULL NULL 0.2 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100510 3783.0 10-05-2010 NULL NULL NULL NULL 1.2 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100511 3784.0 11-05-2010 NULL NULL NULL NULL 0.8 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100512 3785.0 12-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100513 3786.0 13-05-2010 NULL NULL NULL NULL 1.8 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100514 3787.0 14-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100515 3788.0 15-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100516 3789.0 16-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100517 3790.0 17-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100518 3791.0 18-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100519 3792.0 19-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100520 3793.0 20-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100521 3794.0 21-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100522 3795.0 22-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100523 3796.0 23-05-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100524 3797.0 24-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100525 3798.0 25-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100526 3799.0 26-05-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100527 3800.0 27-05-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100528 3801.0 28-05-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100529 3802.0 29-05-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100530 3803.0 30-05-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100531 3804.0 31-05-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100601 3805.0 01-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100602 3806.0 02-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100603 3807.0 03-06-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100604 3808.0 04-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100605 3809.0 05-06-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100606 3810.0 06-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100607 3811.0 07-06-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100608 3812.0 08-06-2010 NULL NULL NULL NULL 0.0 NULL 0.6333333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20100609 3813.0 09-06-2010 NULL NULL NULL NULL 15.6 NULL 0.5666666666666667 NULL NULL NULL NULL NULL NULL NULL NULL
20100610 3814.0 10-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100611 3815.0 11-06-2010 NULL NULL NULL NULL 0.2 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100612 3816.0 12-06-2010 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100613 3817.0 13-06-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100614 3818.0 14-06-2010 NULL NULL NULL NULL 0.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20100615 3819.0 15-06-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100616 3820.0 16-06-2010 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100617 3821.0 17-06-2010 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100618 3822.0 18-06-2010 NULL NULL NULL NULL 0.0 NULL 0.2 NULL NULL NULL NULL NULL NULL NULL NULL
20100619 3823.0 19-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100620 3824.0 20-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100621 3825.0 21-06-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100622 3826.0 22-06-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100623 3827.0 23-06-2010 NULL NULL NULL NULL 0.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20100624 3828.0 24-06-2010 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100625 3829.0 25-06-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100626 3830.0 26-06-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100627 3831.0 27-06-2010 NULL NULL NULL NULL 0.0 NULL 5.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100628 3832.0 28-06-2010 NULL NULL NULL NULL 0.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20100629 3833.0 29-06-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100630 3834.0 30-06-2010 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100701 3835.0 01-07-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100702 3836.0 02-07-2010 NULL NULL NULL NULL 0.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20100703 3837.0 03-07-2010 NULL NULL NULL NULL 0.0 NULL 0.9500000000000001 NULL NULL NULL NULL NULL NULL NULL NULL
20100704 3838.0 04-07-2010 NULL NULL NULL NULL 0.0 NULL 1.0 NULL NULL NULL NULL NULL NULL NULL NULL
20100705 3839.0 05-07-2010 NULL NULL NULL NULL 0.0 NULL 1.05 NULL NULL NULL NULL NULL NULL NULL NULL
20100706 3840.0 06-07-2010 NULL NULL NULL NULL 0.0 NULL 1.1 NULL NULL NULL NULL NULL NULL NULL NULL
20100707 3841.0 07-07-2010 NULL NULL NULL NULL 0.0 NULL 0.8500000000000001 NULL NULL NULL NULL NULL NULL NULL NULL
20100708 3842.0 08-07-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100709 3843.0 09-07-2010 NULL NULL NULL NULL 0.0 NULL 1.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100710 3844.0 10-07-2010 NULL NULL NULL NULL 0.0 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100711 3845.0 11-07-2010 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100712 3846.0 12-07-2010 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20100713 3847.0 13-07-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100714 3848.0 14-07-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100715 3849.0 15-07-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100716 3850.0 16-07-2010 NULL NULL NULL NULL 0.0 NULL 1.1 NULL NULL NULL NULL NULL NULL NULL NULL
20100717 3851.0 17-07-2010 NULL NULL NULL NULL 0.0 NULL 1.2 NULL NULL NULL NULL NULL NULL NULL NULL
20100718 3852.0 18-07-2010 NULL NULL NULL NULL 0.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20100719 3853.0 19-07-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100720 3854.0 20-07-2010 NULL NULL NULL NULL 0.0 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20100721 3855.0 21-07-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100722 3856.0 22-07-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100723 3857.0 23-07-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100724 3858.0 24-07-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100725 3859.0 25-07-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100726 3860.0 26-07-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100727 3861.0 27-07-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100728 3862.0 28-07-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100729 3863.0 29-07-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100730 3864.0 30-07-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100731 3865.0 31-07-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100801 3866.0 01-08-2010 NULL NULL NULL NULL 0.2 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100802 3867.0 02-08-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100803 3868.0 03-08-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100804 3869.0 04-08-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100805 3870.0 05-08-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100806 3871.0 06-08-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100807 3872.0 07-08-2010 NULL NULL NULL NULL 0.0 NULL 1.125 NULL NULL NULL NULL NULL NULL NULL NULL
20100808 3873.0 08-08-2010 NULL NULL NULL NULL 0.0 NULL 1.85 NULL NULL NULL NULL NULL NULL NULL NULL
20100809 3874.0 09-08-2010 NULL NULL NULL NULL 0.0 NULL 2.5749999999999997 NULL NULL NULL NULL NULL NULL NULL NULL
20100810 3875.0 10-08-2010 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100811 3876.0 11-08-2010 NULL NULL NULL NULL 0.0 NULL 1.1 NULL NULL NULL NULL NULL NULL NULL NULL
20100812 3877.0 12-08-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100813 3878.0 13-08-2010 NULL NULL NULL NULL 0.0 NULL 0.2 NULL NULL NULL NULL NULL NULL NULL NULL
20100814 3879.0 14-08-2010 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100815 3880.0 15-08-2010 NULL NULL NULL NULL 0.0 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100816 3881.0 16-08-2010 NULL NULL NULL NULL 0.0 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100817 3882.0 17-08-2010 NULL NULL NULL NULL 0.0 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100818 3883.0 18-08-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100819 3884.0 19-08-2010 NULL NULL NULL NULL 0.0 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20100820 3885.0 20-08-2010 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20100821 3886.0 21-08-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100822 3887.0 22-08-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100823 3888.0 23-08-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100824 3889.0 24-08-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100825 3890.0 25-08-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100826 3891.0 26-08-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100827 3892.0 27-08-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100828 3893.0 28-08-2010 NULL NULL NULL NULL 0.0 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20100829 3894.0 29-08-2010 NULL NULL NULL NULL 0.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20100830 3895.0 30-08-2010 NULL NULL NULL NULL 0.0 NULL 0.3 NULL NULL NULL NULL NULL NULL NULL NULL
20100831 3896.0 31-08-2010 NULL NULL NULL NULL 0.0 NULL 0.2 NULL NULL NULL NULL NULL NULL NULL NULL
